ID,priority,black,white,ground
1059373679,1,0,0.0,0.0
4062413426,1,0,0.0,0.0
440939493,1,0,0.0,0.0
1409090165,1,0,0.0,0.0
4030374520,1,0,1.0,0.0
1837310587,1,0,1.0,0.0
369566332,1,0,0.0,0.0
100041341,1,0,1.0,0.0
4098630272,1,0,0.0,0.0
4028572289,1,0,0.0,0.0
1352336002,1,0,0.0,0.0
1472240406,1,0,1.0,0.0
4199744134,1,0,1.0,0.0
808370823,1,0,1.0,0.0
304628365,1,0,0.0,0.0
2933654158,1,0,1.0,0.0
1192649359,1,0,1.0,0.0
2525946512,1,0,1.0,0.0
2434695827,1,0,1.0,0.0
4208636014,1,0,1.0,0.0
2140529302,1,0,1.0,0.0
2873991845,1,0,0.0,0.0
437625510,1,0,0.0,0.0
2129699496,1,0,0.0,0.0
2165359274,1,0,0.0,0.0
2489139884,1,0,1.0,0.0
1644675757,1,0,0.0,0.0
1649287854,1,0,0.0,0.0
453935793,1,0,0.0,0.0
952656562,1,0,0.0,0.0
4205724340,1,0,0.0,0.0
1523516089,1,0,1.0,0.0
2741191355,1,0,0.0,0.0
2928435900,1,0,1.0,0.0
3283878590,1,0,0.0,0.0
3142525631,1,0,0.0,0.0
523649730,1,0,0.0,0.0
4123853512,1,0,0.0,0.0
274416329,1,0,1.0,0.0
1685709517,1,0,0.0,0.0
1258242766,1,0,0.0,0.0
171775437,1,0,0.0,0.0
3225387731,1,0,1.0,0.0
3897696981,1,0,1.0,0.0
852918999,1,0,1.0,0.0
1070883551,1,0,0.0,0.0
1258586848,1,0,1.0,0.0
4204626657,1,0,1.0,0.0
4108976866,1,0,1.0,0.0
1712906981,1,0,1.0,0.0
3914362602,1,0,0.0,0.0
98581287,1,0,0.0,0.0
1791967981,1,0,0.0,0.0
3781830943,1,0,0.0,0.0
2656756466,1,0,0.0,0.0
4201267955,1,0,0.0,0.0
2118558452,1,0,0.0,0.0
4111008501,1,0,1.0,0.0
199543593,1,0,0.0,0.0
3392054008,1,0,1.0,0.0
2196603642,1,0,1.0,0.0
1073349371,1,0,0.0,0.0
2505499390,1,0,0.0,0.0
583967487,1,0,1.0,0.0
3559965440,1,0,0.0,0.0
65348353,1,0,1.0,0.0
1921983235,1,0,1.0,0.0
2681979655,1,0,0.0,0.0
2386109192,1,0,1.0,0.0
1441981193,1,0,0.0,0.0
1118339851,1,0,1.0,0.0
3051774734,1,0,1.0,0.0
4106216208,1,0,0.0,0.0
1445397265,1,0,1.0,0.0
638078708,1,0,0.0,0.0
2825405206,1,0,1.0,0.0
2974147351,1,0,0.0,0.0
2914370328,1,0,0.0,0.0
3376365700,1,0,0.0,0.0
3677799199,1,0,0.0,0.0
4052460323,1,0,1.0,0.0
1936007973,1,0,0.0,0.0
806708007,1,0,0.0,0.0
1383375656,1,0,1.0,0.0
1608631094,1,0,0.0,0.0
1696105276,1,0,0.0,0.0
2249868093,1,0,0.0,0.0
1632207678,1,0,1.0,0.0
187263797,1,0,1.0,0.0
2222695232,1,0,0.0,0.0
851695072,1,0,1.0,0.0
2573599555,1,0,0.0,0.0
1429955396,1,0,0.0,0.0
1590805317,1,0,1.0,0.0
2580513606,1,0,0.0,0.0
690398023,1,0,0.0,0.0
659227466,1,0,0.0,0.0
2955338574,1,0,0.0,0.0
1437680463,1,0,1.0,0.0
3011535696,1,0,0.0,0.0
863978321,1,0,1.0,0.0
2967610194,1,0,1.0,0.0
1550631770,1,0,1.0,0.0
2267554653,1,0,1.0,0.0
1854694244,1,0,1.0,0.0
1160291173,1,0,1.0,0.0
4121789286,1,0,1.0,0.0
193628988,1,0,0.0,0.0
897680871,1,0,0.0,0.0
4191216492,1,0,1.0,0.0
2922939247,1,0,0.0,0.0
1433748338,1,0,0.0,0.0
1438113939,1,0,0.0,0.0
3111535476,1,0,0.0,0.0
32088949,1,0,0.0,0.0
3290822121,1,0,0.0,0.0
2952594296,1,0,1.0,0.0
433057940,1,0,0.0,0.0
96967487,1,0,0.0,0.0
126837628,1,0,1.0,0.0
3194807165,1,0,0.0,0.0
1019339646,1,0,0.0,0.0
1647534975,1,0,0.0,0.0
4229153664,1,0,0.0,0.0
1889213735,1,0,0.0,0.0
3331728261,1,0,1.0,0.0
4151390359,1,0,0.0,0.0
2434098060,1,0,1.0,0.0
15145794,1,0,0.0,0.0
3440096749,1,0,1.0,0.0
1849353105,1,0,0.0,0.0
286638994,1,0,0.0,0.0
171778968,1,0,1.0,0.0
2200765337,1,0,1.0,0.0
1158059503,1,0,0.0,0.0
2989687710,1,0,0.0,0.0
3367945120,1,0,1.0,0.0
1496245153,1,0,0.0,0.0
2661368738,1,0,1.0,0.0
598246307,1,0,1.0,0.0
2582709158,1,0,0.0,0.0
2599715751,1,0,1.0,0.0
2431878056,1,0,0.0,0.0
1054392476,1,0,0.0,0.0
3983721386,1,0,0.0,0.0
1285694383,1,0,1.0,0.0
526099734,1,0,0.0,0.0
3547186101,1,0,0.0,0.0
1271940024,1,0,0.0,0.0
2976252859,1,0,0.0,0.0
2858771388,1,0,1.0,0.0
2548695998,1,0,1.0,0.0
1855038399,1,0,1.0,0.0
1189381056,1,0,1.0,0.0
2160640963,1,0,1.0,0.0
3076522948,1,0,1.0,0.0
3630015435,1,0,0.0,0.0
3171109900,1,0,0.0,0.0
3008132600,1,0,0.0,0.0
2771690453,1,0,0.0,0.0
3713369050,1,0,0.0,0.0
672097245,1,0,0.0,0.0
1828045801,1,0,0.0,0.0
4016202730,1,0,1.0,0.0
1945779026,1,0,0.0,0.0
3845694446,1,0,1.0,0.0
1524073455,1,0,1.0,0.0
2035074043,1,0,1.0,0.0
3086430378,1,0,0.0,0.0
2869240831,1,0,0.0,0.0
1292968960,1,0,0.0,0.0
4157858823,1,0,0.0,0.0
1811899403,1,0,0.0,0.0
1844839439,1,0,0.0,0.0
4284400659,1,0,0.0,0.0
2236015636,1,0,0.0,0.0
2374896473,1,0,0.0,0.0
3939292676,1,0,1.0,0.0
3687736346,1,0,1.0,0.0
3581273116,1,0,0.0,0.0
1376461855,1,0,0.0,0.0
1688445104,1,0,1.0,0.0
4158479668,1,0,0.0,0.0
1249461283,1,0,1.0,0.0
4255810597,1,0,0.0,0.0
3757048871,1,0,1.0,0.0
3008103465,1,0,0.0,0.0
4232487981,1,0,1.0,0.0
3937788977,1,0,1.0,0.0
193651762,1,0,0.0,0.0
446301236,1,0,0.0,0.0
941974584,1,0,0.0,0.0
50381881,1,0,1.0,0.0
1939563579,1,0,0.0,0.0
3511541392,1,0,0.0,0.0
1123247168,1,0,1.0,0.0
4180902980,1,0,0.0,0.0
2851988555,1,0,1.0,0.0
1158259789,1,0,0.0,0.0
4227359822,1,0,1.0,0.0
1185588306,1,0,1.0,0.0
317244499,1,0,0.0,0.0
2863858772,1,0,1.0,0.0
454796374,1,0,0.0,0.0
2202215511,1,0,0.0,0.0
3758474328,1,0,1.0,0.0
2982068117,1,0,0.0,0.0
3856917595,1,0,1.0,0.0
3289564253,1,0,0.0,0.0
188351587,1,0,1.0,0.0
733611111,1,0,0.0,0.0
806986857,1,0,1.0,0.0
154289260,1,0,1.0,0.0
1067025519,1,0,0.0,0.0
51712238,1,0,0.0,0.0
821933587,1,0,0.0,0.0
3590882422,1,0,0.0,0.0
438504297,1,0,0.0,0.0
1043089241,1,0,0.0,0.0
3431474303,1,0,1.0,0.0
2692121728,1,0,0.0,0.0
4185400452,1,0,0.0,0.0
3817222253,1,0,0.0,0.0
4222387337,1,0,1.0,0.0
1784398986,1,0,0.0,0.0
2553488523,1,0,1.0,0.0
3994117260,1,0,1.0,0.0
4055022445,1,0,0.0,0.0
3374695568,1,0,0.0,0.0
3027027480,1,0,0.0,0.0
1206240403,1,0,0.0,0.0
2867346286,1,0,0.0,0.0
1698145432,1,0,1.0,0.0
3201827993,1,0,0.0,0.0
3232900250,1,0,0.0,0.0
1428432027,1,0,0.0,0.0
3869385888,1,0,1.0,0.0
2711708833,1,0,0.0,0.0
2493686946,1,0,1.0,0.0
1886295579,1,0,0.0,0.0
1506690213,1,0,1.0,0.0
920454310,1,0,0.0,0.0
571753639,1,0,0.0,0.0
2401565873,1,0,0.0,0.0
1830175915,1,0,1.0,0.0
2250073261,1,0,1.0,0.0
1899373746,1,0,1.0,0.0
3241708403,1,0,0.0,0.0
1667204277,1,0,0.0,0.0
4281754806,1,0,1.0,0.0
2729109755,1,0,0.0,0.0
3404801208,1,0,1.0,0.0
3058402847,1,0,0.0,0.0
646497471,1,0,0.0,0.0
1315759297,1,0,0.0,0.0
3504637125,1,0,1.0,0.0
3802498599,1,0,0.0,0.0
2754340045,1,0,0.0,0.0
1308222670,1,0,0.0,0.0
1588069587,1,0,0.0,0.0
2188190934,1,0,1.0,0.0
683125625,1,0,1.0,0.0
3661513945,1,0,0.0,0.0
192734429,1,0,1.0,0.0
2374923813,1,0,0.0,0.0
274990305,1,0,1.0,0.0
32228579,1,0,0.0,0.0
3635124854,1,0,0.0,0.0
1761051882,1,0,1.0,0.0
955049195,1,0,1.0,0.0
1938523372,1,0,0.0,0.0
2436539631,1,0,0.0,0.0
2510893337,1,0,0.0,0.0
222815474,1,0,1.0,0.0
573138166,1,0,1.0,0.0
701883639,1,0,1.0,0.0
3298739448,1,0,1.0,0.0
377725140,1,0,0.0,0.0
3544271743,1,0,0.0,0.0
3465635069,1,0,0.0,0.0
662078719,1,0,0.0,0.0
651003137,1,0,1.0,0.0
529753643,1,0,1.0,0.0
1569137927,1,0,0.0,0.0
1092740361,1,0,0.0,0.0
83019021,1,0,1.0,0.0
3372492046,1,0,1.0,0.0
975258901,1,0,1.0,0.0
1397212438,1,0,1.0,0.0
3098780951,1,0,1.0,0.0
3745842459,1,0,1.0,0.0
1427531036,1,0,1.0,0.0
2728165595,1,0,0.0,0.0
2713115974,1,0,0.0,0.0
2880521510,1,0,0.0,0.0
742671655,1,0,1.0,0.0
3355780392,1,0,0.0,0.0
3072508306,1,0,0.0,0.0
831407409,1,0,1.0,0.0
363750706,1,0,0.0,0.0
1938466099,1,0,0.0,0.0
1908408542,1,0,0.0,0.0
1403577655,1,0,1.0,0.0
3575465272,1,0,0.0,0.0
1971115572,1,0,0.0,0.0
1351345469,1,0,1.0,0.0
677864767,1,0,1.0,0.0
1894696260,1,0,1.0,0.0
1469015365,1,0,0.0,0.0
3904963911,1,0,1.0,0.0
995632459,1,0,1.0,0.0
1617683788,1,0,0.0,0.0
2958140749,1,0,0.0,0.0
1897915727,1,0,0.0,0.0
1939383633,1,0,0.0,0.0
3975717091,1,0,0.0,0.0
1368417620,1,0,0.0,0.0
1785464149,1,0,1.0,0.0
1803011641,1,0,0.0,0.0
2568684888,1,0,0.0,0.0
1154467164,1,0,0.0,0.0
3971409246,1,0,0.0,0.0
3764143455,1,0,0.0,0.0
783765051,1,0,0.0,0.0
1731183970,1,0,0.0,0.0
4086146619,1,0,0.0,0.0
1686676836,1,0,1.0,0.0
3142389990,1,0,0.0,0.0
1412506982,1,0,1.0,0.0
3867444588,1,0,1.0,0.0
3410019693,1,0,0.0,0.0
3341903218,1,0,1.0,0.0
1236739443,1,0,0.0,0.0
1399784822,1,0,1.0,0.0
2219804033,1,0,1.0,0.0
835233154,1,0,0.0,0.0
3487499653,1,0,1.0,0.0
3154138689,1,0,1.0,0.0
2325005705,1,0,0.0,0.0
117286282,1,0,1.0,0.0
3211797899,1,0,0.0,0.0
3082794562,1,0,0.0,0.0
138167699,1,0,0.0,0.0
1489954197,1,0,0.0,0.0
1476494742,1,0,0.0,0.0
1142482327,1,0,0.0,0.0
4150093211,1,0,1.0,0.0
4083738012,1,0,1.0,0.0
4072318365,1,0,0.0,0.0
3115345311,1,0,0.0,0.0
267789728,1,0,1.0,0.0
1800560616,1,0,0.0,0.0
405179198,1,0,0.0,0.0
1460618660,1,0,0.0,0.0
410207660,1,0,0.0,0.0
3891479981,1,0,0.0,0.0
2066892206,1,0,1.0,0.0
3871650035,1,0,0.0,0.0
3160595433,1,0,0.0,0.0
583656889,1,0,1.0,0.0
2764520351,1,0,1.0,0.0
2483400949,1,0,0.0,0.0
2646150048,1,0,0.0,0.0
1314981314,1,0,1.0,0.0
1029416392,1,0,1.0,0.0
635291084,1,0,0.0,0.0
1800046030,1,0,0.0,0.0
3767100879,1,0,1.0,0.0
558360016,1,0,0.0,0.0
2459084241,1,0,0.0,0.0
1328774706,1,0,0.0,0.0
3968607702,1,0,0.0,0.0
682059223,1,0,1.0,0.0
2083562968,1,0,0.0,0.0
2530836730,1,0,0.0,0.0
3773146591,1,0,1.0,0.0
2554299873,1,0,0.0,0.0
2522662375,1,0,1.0,0.0
407848430,1,0,1.0,0.0
1763665395,1,0,0.0,0.0
2126898676,1,0,0.0,0.0
2476863742,1,0,0.0,0.0
3647849976,1,0,0.0,0.0
4021978617,1,0,0.0,0.0
3354314235,1,0,1.0,0.0
2744010237,1,0,1.0,0.0
2058618366,1,0,0.0,0.0
662488577,1,0,0.0,0.0
2857682435,1,0,1.0,0.0
3763824133,1,0,1.0,0.0
3734898185,1,0,0.0,0.0
913548811,1,0,0.0,0.0
4266337807,1,0,0.0,0.0
853501460,1,0,0.0,0.0
805750294,1,0,0.0,0.0
941131288,1,0,1.0,0.0
272025115,1,0,0.0,0.0
435725854,1,0,0.0,0.0
2100676127,1,0,0.0,0.0
3885098535,1,0,1.0,0.0
3325232683,1,0,1.0,0.0
3007915564,1,0,0.0,0.0
1234429485,1,0,0.0,0.0
535884040,1,0,0.0,0.0
3215885875,1,0,1.0,0.0
2131158580,1,0,1.0,0.0
1885767221,1,0,1.0,0.0
3162711607,1,0,1.0,0.0
2511439416,1,0,0.0,0.0
1698022969,1,0,0.0,0.0
2964166239,1,0,1.0,0.0
1233995324,1,0,1.0,0.0
842294845,1,0,0.0,0.0
702596671,1,0,1.0,0.0
4080371268,1,0,1.0,0.0
4168803909,1,0,0.0,0.0
2777682188,1,0,0.0,0.0
3302123087,1,0,0.0,0.0
509707858,1,0,1.0,0.0
2579482196,1,0,1.0,0.0
10454613,1,0,0.0,0.0
3393062486,1,0,0.0,0.0
3799115353,1,0,0.0,0.0
3531949659,1,0,0.0,0.0
2840495709,1,0,0.0,0.0
1122002527,1,0,0.0,0.0
366315104,1,0,1.0,0.0
341165672,1,0,1.0,0.0
603029778,1,0,1.0,0.0
2383365747,1,0,1.0,0.0
2800633460,1,0,0.0,0.0
1738030014,1,0,0.0,0.0
396691063,1,0,0.0,0.0
477234809,1,0,1.0,0.0
1455203962,1,0,1.0,0.0
1615472252,1,0,0.0,0.0
2444273279,1,0,0.0,0.0
944763734,1,0,0.0,0.0
1872873092,1,0,0.0,0.0
3535808133,1,0,0.0,0.0
2440177287,1,0,0.0,0.0
1664288393,1,0,1.0,0.0
3054511755,1,0,1.0,0.0
449480333,1,0,0.0,0.0
2657797779,1,0,0.0,0.0
2484930196,1,0,0.0,0.0
3666201,1,0,0.0,0.0
1924105882,1,0,1.0,0.0
3512403617,1,0,1.0,0.0
463169189,1,0,1.0,0.0
939050663,1,0,1.0,0.0
2122155690,1,0,1.0,0.0
12830381,1,0,0.0,0.0
341067441,1,0,1.0,0.0
860669619,1,0,1.0,0.0
2741083081,1,0,1.0,0.0
512681658,1,0,0.0,0.0
3959374111,1,0,1.0,0.0
3194898111,1,0,1.0,0.0
3316377283,1,0,1.0,0.0
146654916,1,0,1.0,0.0
955357542,1,0,0.0,0.0
194913990,1,0,1.0,0.0
3120219847,1,0,0.0,0.0
729512225,1,0,0.0,0.0
2455496398,1,0,1.0,0.0
4282705615,1,0,0.0,0.0
2077591249,1,0,0.0,0.0
339741137,1,0,0.0,0.0
3523028694,1,0,1.0,0.0
402671324,1,0,1.0,0.0
146556637,1,0,1.0,0.0
3277702878,1,0,1.0,0.0
3723120933,1,0,0.0,0.0
3681676240,1,0,1.0,0.0
1304642464,1,0,1.0,0.0
206055142,1,0,1.0,0.0
534554350,1,0,0.0,0.0
1574094581,1,0,0.0,1.0
1258612476,1,0,1.0,0.0
1165357540,1,0,1.0,0.0
376028117,1,0,1.0,0.0
1426654977,1,0,1.0,0.0
1875027714,1,0,1.0,0.0
706602757,1,0,1.0,0.0
854116106,1,0,1.0,0.0
3616679691,1,0,1.0,0.0
1171027314,1,0,0.0,0.0
2623170318,1,0,0.0,0.0
1308763924,1,0,0.0,0.0
2536572694,1,0,0.0,0.0
3372730136,1,0,0.0,0.0
2970555038,1,0,0.0,0.0
835544864,1,0,1.0,0.0
1291618082,1,0,1.0,0.0
3364136739,1,0,1.0,0.0
1813563172,1,0,0.0,0.0
2220468007,1,0,1.0,0.0
1464133416,1,0,0.0,0.0
2347304747,1,0,1.0,0.0
2845256258,1,0,0.0,0.0
3378226997,1,0,0.0,0.0
432072329,1,0,0.0,0.0
2828896056,1,0,1.0,0.0
3613181753,1,0,1.0,0.0
55371580,1,0,0.0,0.0
4239607614,1,0,0.0,0.0
1143826247,1,0,0.0,0.0
3317401416,1,0,1.0,0.0
3776816971,1,0,0.0,0.0
2423061474,1,0,0.0,0.0
3273059941,1,0,0.0,0.0
1687381840,1,0,1.0,0.0
4021233489,1,0,1.0,0.0
151276515,1,0,0.0,0.0
2941705310,1,0,0.0,0.0
712148823,1,0,1.0,0.0
512280408,1,0,0.0,0.0
1362372441,1,0,0.0,0.0
3775596378,1,0,0.0,0.0
3883677327,1,0,0.0,0.0
3665520476,1,0,0.0,0.0
2287036256,1,0,1.0,0.0
4031072098,1,0,0.0,0.0
444450661,1,0,0.0,0.0
1972660071,1,0,1.0,0.0
849774440,1,0,0.0,0.0
1433962346,1,0,0.0,0.0
1952794477,1,0,0.0,0.0
4073662318,1,0,1.0,0.0
299878257,1,0,1.0,0.0
903669618,1,0,1.0,0.0
3611772788,1,0,1.0,0.0
158222197,1,0,0.0,1.0
3083855735,1,0,1.0,0.0
2470291321,1,0,0.0,0.0
4041975681,1,0,1.0,0.0
1177315202,1,0,1.0,0.0
3462333912,1,0,0.0,0.0
2815600518,1,0,0.0,0.0
4290324359,1,0,0.0,0.0
1681041288,1,0,1.0,0.0
2880883692,1,0,0.0,0.0
472389271,1,0,0.0,0.0
284764044,1,0,0.0,0.0
1141589906,1,0,1.0,0.0
3582994324,1,0,0.0,0.0
2626771950,1,0,0.0,0.0
827279254,1,0,1.0,0.0
3459916100,1,0,1.0,0.0
3414779802,1,0,1.0,0.0
3688818588,1,0,0.0,0.0
1759545245,1,0,0.0,0.0
4072204192,1,0,0.0,0.0
